#{"t_start": 1707322821.608657, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.0,100,195.525778
0.0,100,195.877844
0.0,100,196.25171
0.0,100,196.623255
0.0,100,196.962527
0.0,100,197.285356
0.0,100,197.611616
0.0,100,197.959628
0.0,100,198.314795
0.0,100,202.501526
0.0,100,202.840171
0.0,100,203.1772
0.0,100,203.501465
0.0,100,203.834223
0.0,100,204.168928
0.0,100,204.494398
0.0,100,204.821058
0.0,100,205.145662
0.0,100,205.468602
0.0,100,205.799181
0.0,100,206.122414
0.0,100,206.44726
0.0,100,206.775992
0.0,100,207.108929
0.0,100,207.438819
0.0,100,207.772243
0.0,100,208.120252
0.0,100,208.453592
0.0,100,208.784725
0.0,100,213.089118
0.0,100,213.456698
0.0,100,213.826788
0.0,100,214.182171
0.0,100,214.544109
0.0,100,214.882244
0.0,100,215.212581
0.0,100,215.542896
0.0,100,215.87743
0.0,100,216.214393
0.0,100,216.560884
0.0,100,216.900013
0.0,100,217.256644
0.0,100,217.594568
0.0,100,217.944568
0.0,100,218.309559
0.0,100,218.651972
0.0,100,219.013952
0.0,100,219.42695
0.0,100,219.776896
0.0,100,220.121396
0.0,100,224.326654
0.0,100,224.686352
0.0,100,225.044142
0.0,100,225.407266
0.0,100,225.762827
0.0,100,226.113364
0.0,100,226.481578
0.0,100,226.844088
0.0,100,227.194298
0.0,100,227.621477
0.0,100,227.986007
0.0,100,228.36629
0.0,100,228.750067
0.325,75,229.012717
0.0,100,229.368091
0.0,100,229.72953
0.0,100,230.089155
0.0,100,230.451501
0.0,100,230.816116
0.0,100,231.177952
0.0,100,235.58593
0.0,100,235.95255
0.0,100,236.336824
0.0,100,236.704077
0.0,100,237.067934
0.0,100,237.43375
0.0,100,237.814136
0.0,100,238.177668
0.0,100,238.565938
0.0,100,238.949028
0.0,100,239.307288
0.0,100,239.68117
0.0,100,240.045902
0.0,100,240.412606
0.0,100,240.793094
0.0,100,241.200416
0.0,100,241.578636
0.0,100,241.959015
0.0,100,242.324685
0.0,100,242.700455
0.0,100,243.091973
0.0,100,247.589161
0.0,100,248.028833
0.0,100,248.415805
0.0,100,248.850882
0.0,100,249.297746
0.0,100,249.711603
0.0,100,250.079612
0.0,100,250.424231
0.0,100,250.77837
0.0,100,251.139435
0.0,100,251.487144
0.0,100,251.838145
0.0,100,252.184477
0.0,100,252.554332
0.0,100,252.910915
0.0,100,253.270081
0.0,100,253.624965
0.0,100,254.02732
0.0,100,254.421915
0.0,100,254.79499
0.0,100,258.94624
0.0,100,259.304501
0.0,100,259.663327
0.0,100,260.014115
0.0,100,260.380262
0.0,100,260.730613
0.0,100,261.088918
0.0,100,261.440261
0.0,100,261.80014
0.0,100,262.154451
0.0,100,262.508177
0.0,100,262.875995
0.0,100,263.23265
0.0,100,263.592927
0.0,100,263.949239
0.0,100,264.319665
0.0,100,264.675809
0.0,100,265.048712
0.0,100,265.413333
0.0,100,265.825252
0.0,100,266.20536
0.0,100,270.613435
0.0,100,270.973559
0.0,100,271.346609
0.0,100,271.696622
0.0,100,272.101691
0.0,100,272.536652
0.0,100,272.903759
0.0,100,273.271897
0.0,100,273.646775
0.0,100,274.027047
0.0,100,274.397995
0.0,100,274.777485
0.0,100,275.156549
0.0,100,275.536194
0.0,100,275.903896
0.0,100,276.264318
0.0,100,276.69498
0.0,100,277.153301
0.0,100,277.566629
0.0,100,278.052161
0.0,100,283.132266
0.0,100,283.523485
0.0,100,283.97418
0.0,100,284.432878
0.0,100,284.884214
0.0,100,285.345529
0.0,100,285.777964
0.0,100,286.237458
0.0,100,286.670196
0.0,100,287.053183
0.0,100,287.450586
0.0,100,287.830226
0.0,100,288.216464
0.0,100,288.616891
0.0,100,289.073021
0.0,100,289.55017
0.0,100,289.960778
0.0,100,290.414239
0.0,100,290.872852
0.0,100,291.339985
0.0,100,291.853364
0.0,100,296.638996
0.0,100,297.010526
0.0,100,297.379825
0.0,100,297.756599
0.0,100,298.122471
0.0,100,298.505045
0.0,100,298.872185
0.0,100,299.239253
0.0,100,299.616656
0.0,100,299.980113
0.0,100,300.357006
0.0,100,300.722372
0.0,100,301.1029
0.0,100,301.485158
0.0,100,301.847303
0.0,100,302.222581
0.0,100,302.663276
0.0,100,303.05492
0.0,100,303.436158
0.0,100,303.801208
0.0,100,308.033953
0.0,100,308.419866
0.0,100,308.794894
0.0,100,309.167538
0.0,100,309.548293
0.0,100,309.916431
0.0,100,310.294877
0.0,100,310.664073
0.0,100,311.0389
0.0,100,311.413309
0.0,100,311.789478
0.0,100,312.159355
0.0,100,312.547742
0.0,100,312.914018
0.0,100,313.310603
0.0,100,313.688826
