#{"t_start": 1707256848.668985, "env_id": "MountainCarContinuous-v0"}
r,l,t
94.087543,71,91.500131
93.842926,81,91.546672
94.561075,74,91.588181
93.696848,72,91.627605
94.076869,71,91.66919
94.584156,76,91.710829
94.433087,83,91.758945
88.561527,142,91.835401
94.128361,72,91.876577
94.035584,71,91.914235
91.543843,105,92.96834
93.898769,72,93.023266
94.006358,73,93.098241
93.655476,73,93.164292
93.873989,76,93.224407
91.941315,101,93.301546
94.052875,74,93.352787
93.598993,74,93.407905
94.415593,80,93.460041
93.999421,71,93.506731
94.010068,73,93.551999
91.74664,99,93.614192
93.425476,73,93.656833
94.40999,77,93.706059
93.81044,72,93.749988
91.677276,101,93.809946
94.521186,76,93.85447
94.013257,70,93.89431
91.622674,101,93.953929
94.180694,72,93.993642
94.094304,71,94.036407
93.716988,72,94.076362
94.161591,70,94.117051
93.952197,71,94.157442
94.421443,73,94.19857
93.792684,72,94.240973
94.032923,72,94.279324
93.775585,72,95.347987
93.686348,72,95.398874
93.635888,73,95.450888
91.748768,98,95.51688
93.526383,73,95.568
93.582584,73,95.614248
94.36261,76,95.664208
91.447518,100,95.724705
94.04294,72,95.77092
93.801212,71,95.813359
93.621249,72,95.855025
87.817779,150,95.945476
93.739984,74,95.990709
94.503088,83,96.037892
93.802358,72,96.081888
93.851423,71,96.122091
91.331147,99,96.180262
91.697386,102,96.236821
93.963895,74,96.280546
93.550718,72,96.320266
93.883173,73,96.360027
93.628529,72,96.404018
93.87291,73,96.446151
93.971493,75,96.491678
93.807466,72,96.53348
93.499941,74,97.639286
93.656212,72,97.69239
94.460118,73,97.746032
93.74634,71,97.793337
94.008222,71,97.842371
93.611504,72,97.887871
94.10209,75,97.938431
87.833593,148,98.03546
93.74345,71,98.080413
93.746438,72,98.126746
93.732198,72,98.170916
93.818517,72,98.215211
93.611862,74,98.261976
93.532716,72,98.305032
93.543162,72,98.350352
94.02491,71,98.390906
94.426878,75,98.438345
87.354429,151,98.539618
93.858529,72,98.581818
91.902667,99,98.640668
93.726453,72,98.681637
93.638414,74,98.723205
93.742585,73,98.766037
93.993128,72,98.805985
93.69772,74,98.849308
93.89817,72,98.888999
93.490561,72,99.98822
93.720471,72,100.038235
93.647225,72,100.089197
93.462142,72,100.135571
93.907578,73,100.185838
93.480313,72,100.230355
94.024246,82,100.283087
94.228912,80,100.330745
91.56877,99,100.391172
93.521651,73,100.433405
93.534079,72,100.47634
93.312845,73,100.531888
93.586796,72,100.588123
91.541581,99,100.650738
93.808809,71,100.696802
94.32989,77,100.74323
93.275662,73,100.78547
93.708414,72,100.831046
94.087518,81,100.876567
93.70037,73,100.92116
94.140979,78,100.963993
93.653125,73,101.006824
93.608386,71,101.046504
94.252395,77,101.087661
94.285396,74,101.131625
93.686625,75,101.172868
93.378335,73,101.219617
93.79466,73,102.374102
93.542126,79,102.430408
87.234795,150,102.538529
93.680066,73,102.586876
94.282008,74,102.633477
93.483638,73,102.688788
93.764093,72,102.732265
93.586041,73,102.779383
93.721229,72,102.824174
93.431969,73,102.871758
93.651146,73,102.915008
91.342731,99,102.976356
94.264877,80,103.033601
93.478021,72,103.087918
93.390264,72,103.138365
93.615208,73,103.189559
94.083697,77,103.241081
94.039817,72,103.290047
93.655299,73,103.336198
93.541742,72,103.382522
93.44887,72,103.424712
93.719672,72,103.469148
93.535955,72,103.510243
93.604256,71,103.551564
88.287733,143,103.639296
87.748202,146,104.847026
93.609435,72,104.89753
93.70111,72,104.948752
93.962424,83,105.003998
93.855855,70,105.048434
93.782892,71,105.091311
93.412829,72,105.14074
93.333763,72,105.188008
94.131565,76,105.239653
93.27248,74,105.288309
93.95693,71,105.334035
93.899731,74,105.378427
93.493779,72,105.42317
93.793657,75,105.469727
93.863914,75,105.51923
94.06117,73,105.561316
93.891735,75,105.612271
94.062237,78,105.660894
94.045604,74,105.706306
93.878071,72,105.75387
93.811872,73,105.80374
93.540726,72,105.852751
93.565073,72,105.896618
93.779097,73,105.943575
93.711418,72,105.987029
93.727047,73,106.030182
93.430937,72,106.070945
93.787889,83,107.090631
93.522319,71,107.138543
93.674438,72,107.190858
93.660124,71,107.236373
87.425318,148,107.330646
94.203077,75,107.379558
93.397742,72,107.421924
93.721972,71,107.463013
93.538504,72,107.509218
93.989404,71,107.549318
93.613736,70,107.592608
93.736347,72,107.632702
93.682418,71,107.673794
94.316659,73,107.715848
93.553884,72,107.755304
93.815945,73,107.79822
93.418313,71,107.838802
93.535193,71,107.880273
93.253566,72,107.920831
93.774807,72,107.959075
93.481683,72,108.000809
94.28517,76,108.041747
93.529465,72,108.082199
94.042291,73,108.122422
94.058554,73,108.161429
93.41156,71,108.203939
93.765565,72,108.242364
93.434828,72,108.28086
93.7957,73,109.3097
93.639613,72,109.363367
93.619799,74,109.411201
93.483068,71,109.461086
93.335866,73,109.505739
93.888437,70,109.552524
93.79579,80,109.599456
93.452075,72,109.644318
93.774448,72,109.685623
94.011946,73,109.728854
93.398219,71,109.769477
93.407343,72,109.809009
93.661987,72,109.851779
93.890827,72,109.900497
93.527074,72,109.942232
93.498341,72,109.981154
93.91791,72,110.019744
93.462919,74,110.063391
93.393478,72,110.101558
93.205414,72,110.142869
93.667468,73,110.184006
94.074209,73,110.2225
93.375978,73,110.264324
93.839201,71,110.302068
93.663808,71,110.340791
93.412814,72,110.380141
93.775242,72,110.417262
93.642543,71,110.457649
