#{"t_start": 1707324224.5486014, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.0,100,218.189855
0.0,100,218.347824
0.0,100,218.50865
0.0,100,218.669793
0.0,100,218.826589
0.0,100,218.987863
0.0,100,219.13962
0.0,100,219.300731
0.0,100,219.470388
0.0,100,219.637345
0.0,100,219.788361
0.0,100,219.944362
0.0,100,220.096275
0.0,100,222.982945
0.0,100,223.152556
0.0,100,223.311429
0.0,100,223.470206
0.0,100,223.627888
0.0,100,223.78856
0.0,100,223.945902
0.0,100,224.097716
0.0,100,224.265354
0.0,100,224.42698
0.0,100,224.587868
0.0,100,224.751691
0.0,100,224.909289
0.0,100,225.062078
0.0,100,225.216892
0.0,100,225.390465
0.0,100,225.55793
0.0,100,225.71237
0.0,100,225.863037
0.0,100,226.016876
0.0,100,226.1701
0.0,100,229.00908
0.0,100,229.170419
0.0,100,229.332472
0.0,100,229.492499
0.0,100,229.657985
0.0,100,229.82637
0.0,100,229.976254
0.0,100,230.137336
0.0,100,230.292969
0.0,100,230.457217
0.0,100,230.61258
0.0,100,230.768618
0.0,100,230.925311
0.0,100,231.088242
0.0,100,231.244237
0.0,100,231.401716
0.0,100,231.55942
0.0,100,231.714803
0.0,100,231.879529
0.0,100,232.035937
0.0,100,234.835614
0.0,100,235.006801
0.0,100,235.164117
0.0,100,235.330177
0.0,100,235.494698
0.0,100,235.645261
0.0,100,235.804933
0.0,100,235.96162
0.0,100,236.11995
0.0,100,236.273752
0.0,100,236.444926
0.0,100,236.59517
0.0,100,236.754413
0.0,100,236.91222
0.0,100,237.071611
0.0,100,237.223125
0.0,100,237.386807
0.0,100,237.541955
0.0,100,237.695229
0.0,100,237.917155
0.0,100,238.084488
0.0,100,240.913296
0.0,100,241.082431
0.0,100,241.23988
0.0,100,241.406158
0.0,100,241.559607
0.0,100,241.722614
0.0,100,241.886983
0.0,100,242.044287
0.0,100,242.199453
0.0,100,242.352592
0.0,100,242.51484
0.0,100,242.668756
0.0,100,242.824027
0.0,100,242.983801
0.0,100,243.143382
0.0,100,243.293151
0.0,100,243.455804
0.0,100,243.61056
0.0,100,243.764519
0.0,100,243.915717
0.0,100,246.768537
0.0,100,246.930653
0.0,100,247.092456
0.0,100,247.256106
0.0,100,247.40914
0.0,100,247.578714
0.0,100,247.733057
0.0,100,247.888919
0.0,100,248.041955
0.0,100,248.203315
0.0,100,248.360757
0.0,100,248.517686
0.0,100,248.671096
0.0,100,248.832292
0.0,100,248.982271
0.0,100,249.149443
0.0,100,249.309922
0.0,100,249.463365
0.0,100,249.621787
0.0,100,249.7762
0.0,100,249.935604
0.0,100,252.834192
0.0,100,252.991263
0.0,100,253.156512
0.0,100,253.30972
0.0,100,253.476144
0.0,100,253.627772
0.0,100,253.783162
0.0,100,253.942166
0.0,100,254.100738
0.0,100,254.255805
0.0,100,254.41558
0.0,100,254.572594
0.0,100,254.724232
0.0,100,254.883535
0.0,100,255.03834
0.0,100,255.197399
0.0,100,255.3585
0.0,100,255.52184
0.0,100,255.677067
0.0,100,255.837483
0.0,100,258.646356
0.0,100,258.813571
