#{"t_start": 1707315481.1563504, "env_id": "MountainCarContinuous-v0"}
r,l,t
94.064733,75,157.970416
94.288684,78,158.077037
93.399812,91,158.212358
93.482854,77,158.328259
93.836472,79,158.443166
93.343634,78,158.557266
94.212749,73,158.661855
94.178095,76,158.764232
88.38585,154,158.973241
93.464376,75,159.085116
94.368097,75,159.190934
94.191772,75,159.297203
91.384767,111,159.466045
94.207134,74,159.601758
94.092104,76,159.734156
93.812142,98,159.882754
91.740578,105,160.024902
91.319974,108,160.192661
93.498256,77,160.323317
93.84062,79,164.26643
93.779162,74,164.364318
91.748351,106,164.496176
93.597853,84,164.598112
93.732042,75,164.687983
93.706168,95,164.801587
93.937097,77,164.891374
94.297354,75,164.97882
93.746754,78,165.068666
93.6954,77,165.150261
93.970782,73,165.233046
93.628362,80,165.323259
93.756607,87,165.420979
93.853325,79,165.510379
93.747861,76,165.596356
93.929566,76,165.682493
94.118553,74,165.763896
94.472347,76,165.850478
94.22772,83,165.945007
94.081218,82,166.036726
94.269211,74,166.119229
94.066885,74,166.200674
93.852028,73,166.276211
94.17414,83,166.367754
91.566089,102,166.477982
