#{"t_start": 1707252513.8928988, "env_id": "Pendulum-v1"}
r,l,t
-1023.289593,200,131.541151
-1088.095071,200,131.800807
-1253.580039,200,132.063204
-1213.834409,200,132.325914
-1167.155022,200,134.049806
-1120.091811,200,134.354412
-1017.816811,200,134.658186
-1146.329037,200,134.958241
-1232.231635,200,135.258466
-1277.010863,200,135.516613
-1056.853793,200,135.766493
-1013.444573,200,136.024693
-1096.867736,200,136.277228
-1193.916503,200,136.536955
-1145.802714,200,138.80319
-1417.384033,200,139.050065
-1172.852235,200,139.316012
-927.306805,200,139.565655
-1351.619608,200,139.820351
-1010.272121,200,140.124806
-1058.218666,200,140.392191
-1057.972445,200,140.649771
-1053.691009,200,140.902424
-1186.713044,200,141.165303
-1185.368719,200,142.852724
-1084.607441,200,143.115903
-819.193693,200,143.372405
-1350.16111,200,143.635312
-1005.534524,200,143.922113
-906.892944,200,144.262214
-1018.179467,200,144.61008
-987.792083,200,144.940533
-1193.478782,200,145.244414
-1031.936516,200,145.539392
-876.076442,200,145.797666
-892.974618,200,147.604959
-1083.801317,200,147.887113
-1393.874076,200,148.244075
-1189.329375,200,148.516484
-908.067108,200,148.816878
-1245.031331,200,149.186528
-1469.45449,200,149.549699
-1287.576159,200,149.91767
-1057.590375,200,150.2618
-876.69837,200,150.610992
-1006.920774,200,152.488641
-1008.29759,200,152.822906
-1183.548431,200,153.132769
-885.322484,200,153.423521
-875.70738,200,153.769504
-1320.627168,200,154.084686
-1182.91077,200,154.377831
-1465.63607,200,154.650197
-821.433307,200,154.946869
-958.004821,200,155.331246
-1718.983469,200,157.167789
-1275.220676,200,157.517108
-1276.615397,200,157.843064
-1413.355156,200,158.117168
-1643.912447,200,158.480583
-1336.191154,200,158.833732
-1321.792606,200,159.17586
-1279.564044,200,159.515141
-1161.659204,200,159.828308
-1065.207794,200,160.107552
-970.540864,200,162.057356
-953.166984,200,162.346629
-956.731018,200,162.628943
-1178.112359,200,162.89548
-1450.200348,200,163.174242
-859.294332,200,163.455353
-1322.436019,200,163.734932
-1344.325994,200,163.998113
-1318.856718,200,164.284774
-1155.830568,200,164.574043
-1279.922735,200,164.884267
-1727.846678,200,166.808049
-1425.022525,200,167.162018
-1251.781566,200,167.489286
-1180.61435,200,167.815222
-1710.350465,200,168.166123
-1500.468809,200,168.517855
-1741.658249,200,168.86849
-1331.3698,200,169.208954
-1441.798069,200,169.500051
-1535.342832,200,169.793893
-1152.483289,200,171.606104
-1288.63307,200,171.902382
-1285.891324,200,172.176523
-1451.374497,200,172.440189
-1227.796557,200,172.816043
-1357.278774,200,173.226989
-1230.329334,200,173.586143
-1670.218468,200,173.970937
-1402.999705,200,174.318926
-1426.052184,200,174.681247
-1269.472271,200,177.479255
-1495.338156,200,177.77793
-1573.113209,200,178.08324
-1618.703211,200,178.423459
-1571.666536,200,178.69164
-1352.228766,200,178.968424
-1483.327843,200,179.237707
-1335.227587,200,179.515827
-1237.148882,200,179.789029
-1259.812666,200,180.06666
-1544.172831,200,181.775035
-1652.283549,200,182.085715
-1554.161899,200,182.35899
-1468.614594,200,182.650628
-1291.005716,200,182.977667
-1137.631103,200,183.293261
-1255.473081,200,183.579395
-1297.202519,200,183.977224
-1318.972411,200,184.330307
-1290.596486,200,184.635453
-1422.508447,200,184.911877
-1074.342966,200,186.609601
-953.761128,200,186.922147
-1352.065351,200,187.228116
-1511.354996,200,187.570115
-1429.223946,200,187.929187
-1414.011193,200,188.25761
-1476.264715,200,188.557836
-1133.349997,200,188.877925
-1526.049362,200,189.164952
-1215.139516,200,189.442647
-1270.905643,200,191.161914
-1563.936899,200,191.431907
-1071.631559,200,191.710827
-1222.799898,200,191.993326
-1552.20507,200,192.276929
-1067.479632,200,192.55085
-1062.798086,200,192.834441
-1278.927207,200,193.112814
-1456.516736,200,193.418507
-1329.378776,200,193.702412
-1524.764004,200,195.412741
-735.302703,200,195.693339
-1038.370334,200,195.976017
-1184.819959,200,196.255873
-968.325389,200,196.536567
-952.524784,200,196.818789
-1332.027789,200,197.111243
-828.75682,200,197.440374
-1454.717831,200,197.719848
-862.015356,200,198.053814
-1172.980413,200,199.794633
-1001.722128,200,200.076794
-636.400876,200,200.370998
-1364.441478,200,200.655116
-885.514219,200,200.940198
-862.649361,200,201.21928
-1167.083549,200,201.50892
-894.999015,200,201.795758
-1186.341526,200,202.075133
-969.260251,200,202.365054
-988.513296,200,202.639786
-955.179611,200,204.376758
-849.737596,200,204.662245
-790.69596,200,204.950869
-1054.941169,200,205.241022
-892.213694,200,205.533122
-988.855475,200,205.822591
-869.697145,200,206.113019
-1318.535634,200,206.40639
-1240.26782,200,206.729888
-905.220828,200,207.019223
-1546.078034,200,208.768386
-1093.806234,200,209.06111
-1215.75006,200,209.345719
-879.223055,200,209.639442
-771.36052,200,209.941818
-959.580451,200,210.238317
-1163.57055,200,210.532689
-1117.918549,200,210.820851
-1071.200105,200,211.101697
-931.600047,200,211.389789
-1129.697523,200,214.070409
-1046.086973,200,214.426079
-1015.638892,200,214.745189
-1173.948381,200,215.073111
-1136.82432,200,215.415739
-880.395466,200,215.708113
-948.445793,200,215.998355
-1075.658948,200,216.301038
-1155.773822,200,216.597007
-1066.590234,200,216.893638
