#{"t_start": 1707315799.0614781, "env_id": "MountainCarContinuous-v0"}
r,l,t
94.246946,73,89.870519
93.575317,75,89.932908
87.421642,151,90.058211
93.462275,72,90.114478
94.118896,76,90.176529
93.326129,75,90.233398
94.207852,74,91.536075
93.790619,73,91.619081
93.846081,75,91.69409
93.509181,73,91.766077
94.040406,84,91.84397
89.42785,136,91.964054
94.442793,77,92.031906
94.024668,76,92.095028
93.647489,75,92.164237
93.538957,74,92.225039
94.070216,75,92.285068
93.962936,74,92.346993
91.684128,121,92.443567
93.942713,87,92.509295
93.531102,72,92.567604
93.956213,73,92.622059
94.223471,74,92.680878
94.138558,75,92.738222
93.8245,74,92.793718
93.981044,81,92.857552
94.005391,76,92.917133
93.642126,75,92.976584
93.504969,74,93.03026
93.680718,74,93.091097
93.531922,76,93.161684
88.987451,134,94.393163
93.416541,76,94.463305
93.411012,73,94.534347
93.405193,73,94.605117
93.927559,73,94.667243
93.646186,75,94.733766
93.478196,76,94.799428
94.197072,79,94.862157
93.530038,74,94.924807
94.223916,76,94.983222
93.593925,74,95.044486
93.740936,74,95.112132
94.116841,75,95.169515
93.755865,73,95.231885
93.374962,74,95.288167
93.39481,77,95.35084
93.800717,73,95.409778
93.542198,75,95.472003
93.237395,90,95.544949
93.648594,73,95.60526
94.077005,81,95.669054
93.70611,86,95.737139
94.134463,79,95.79563
93.306866,76,95.857458
93.571208,73,95.914464
93.32606,75,95.974286
93.420001,76,96.037812
94.117426,82,97.240627
93.526403,74,97.316791
93.927828,77,97.389869
93.967311,73,97.4547
93.578158,76,97.520388
93.833155,75,97.586784
94.0766,73,97.64491
93.842115,74,97.708555
93.825715,73,97.769076
93.847752,75,97.828639
93.491222,74,97.889786
94.22065,79,97.949272
94.272241,78,98.011536
93.965451,76,98.070482
93.927096,73,98.127254
93.625939,72,98.183426
93.24062,76,98.240228
94.181269,76,98.299675
93.742338,73,98.353014
93.872664,87,98.420309
93.815048,75,98.474637
93.5247,75,98.53364
93.328068,76,98.592505
94.151748,79,98.650323
93.631291,76,98.709362
94.019405,83,98.770185
93.840769,73,98.828061
94.045099,79,99.984641
93.206452,74,100.057299
93.581728,75,100.12656
93.704228,74,100.192666
93.094533,77,100.26584
93.744508,73,100.328924
93.764121,73,100.390031
93.261728,75,100.454349
93.464199,74,100.51204
93.909121,79,100.577859
93.426613,74,100.637064
93.692846,74,100.694381
93.478992,74,100.755272
93.686785,73,100.809697
93.460589,75,100.870399
94.064158,78,100.928118
93.231317,82,100.993789
93.817353,74,101.049168
93.931236,73,101.104192
93.410256,74,101.162441
93.830841,74,101.217052
93.604801,75,101.27895
93.285054,77,101.334859
93.684562,74,101.393899
93.780911,81,101.452436
93.507667,74,101.511355
93.3757,74,101.568909
87.117204,166,102.914881
93.72999,72,102.996107
93.767699,73,103.062923
92.818264,78,103.132009
93.681681,75,103.192608
93.280544,76,103.259438
93.528235,73,103.326421
93.260866,75,103.384854
93.455371,71,103.444162
94.039963,74,103.500101
93.182738,78,103.563076
93.717961,77,103.622752
93.687678,73,103.680022
93.451897,73,103.743058
93.919927,74,103.799271
94.196028,73,103.857986
93.666031,74,103.913402
94.044148,75,103.971858
93.72608,73,104.024954
93.512891,74,104.082312
93.569984,77,104.14649
87.118188,150,104.263917
94.25856,76,104.321167
93.513521,73,104.378759
93.21899,74,104.433117
93.570143,74,105.633476
93.753228,72,105.707603
93.615654,73,105.775003
93.756706,73,105.847093
93.561717,74,105.919657
93.472783,73,105.981471
93.622597,75,106.049562
93.189797,75,106.116409
94.025429,78,106.177653
93.759391,73,106.24783
93.132351,74,106.310563
93.64101,72,106.368833
93.595972,75,106.432111
93.099221,73,106.488033
93.028613,76,106.5504
93.926896,76,106.610237
93.662486,74,106.668137
93.417631,74,106.727066
87.735647,150,106.842211
93.972784,73,106.895286
93.547101,74,106.954753
93.797978,73,107.010264
93.265594,79,107.070235
87.017815,151,107.184762
93.418649,73,107.243405
93.680577,74,107.297482
93.445816,77,108.457394
93.375803,77,108.530426
93.748917,73,108.60035
93.537053,74,108.66735
93.822448,74,108.731055
93.579385,73,108.797804
93.606681,72,108.85554
93.721818,73,108.918278
93.358334,75,108.980475
86.721305,158,109.106759
93.465513,76,109.163803
93.094128,74,109.224008
93.663828,73,109.28455
94.353038,75,109.341592
93.87186,73,109.400229
94.045505,76,109.455433
93.550771,74,109.513931
93.41399,74,109.56773
93.291088,75,109.626889
93.448106,73,109.68226
94.022355,82,109.744687
93.404023,73,109.803641
94.183161,78,109.860938
92.993554,76,109.920497
93.748818,76,109.975971
93.841814,73,110.03382
93.169625,73,111.200741
94.006694,76,111.280056
93.602731,74,111.353202
93.893085,73,111.417607
93.370957,77,111.489443
93.229408,79,111.561261
93.651334,74,111.620403
93.505472,73,111.684277
93.507107,74,111.744813
93.632847,80,111.810047
93.3002,75,111.873186
93.661507,75,111.930307
93.343948,74,111.991747
93.45334,84,112.059759
93.618249,75,112.116751
93.306109,76,112.176744
93.57304,74,112.230698
93.482679,75,112.292463
93.223791,75,112.347651
93.329174,73,112.406855
93.529951,73,112.463656
93.733621,74,112.519711
