#{"t_start": 1707315924.209208, "env_id": "MountainCarContinuous-v0"}
r,l,t
93.202709,77,104.217901
93.366502,75,104.277679
93.466531,76,105.484744
93.354716,72,105.555218
93.16655,76,105.63202
93.517882,74,105.702789
93.455963,74,105.768304
93.261448,74,105.836815
93.047179,75,105.904217
93.501473,73,105.964966
93.330146,75,106.030045
93.421543,73,106.088352
93.370501,73,106.150462
93.497726,74,106.211356
93.098502,73,106.268479
93.235449,73,106.329688
93.129445,75,106.3867
93.513575,75,106.449685
93.494262,73,106.506287
93.17763,73,106.56375
93.014072,74,106.62251
93.453586,74,106.678576
93.502625,74,106.737879
93.704704,75,106.79348
93.371863,73,106.853031
93.163686,76,106.909086
93.007769,76,106.970697
93.871308,74,107.029376
93.256661,73,107.085987
93.263563,74,107.145501
93.198649,74,108.469064
93.534735,74,108.547646
93.835464,75,108.62418
93.179584,73,108.695404
93.879586,73,108.761988
93.495086,73,108.832131
93.112748,73,108.901119
93.227041,74,108.964545
93.187244,76,109.033858
93.244559,74,109.097521
93.381748,74,109.161188
93.435984,73,109.226122
92.793969,77,109.288809
93.359425,73,109.3491
93.634921,74,109.411422
93.513292,76,109.470544
93.439459,74,109.532352
93.343186,73,109.593908
93.434642,75,109.6617
93.491368,74,109.744136
93.20214,74,109.825154
93.313243,72,109.901582
93.193081,73,109.977966
93.288266,74,110.064567
93.412893,74,110.145272
93.444943,74,110.228185
93.146287,75,110.316961
93.313883,74,111.705351
93.49183,73,111.780091
93.223763,79,111.853798
93.737414,74,111.925736
93.382307,71,111.992193
93.577313,75,112.055983
93.294393,73,112.121141
93.463967,73,112.186435
93.673626,71,112.245023
93.370664,73,112.307417
93.232854,74,112.365995
93.148175,74,112.429239
93.558195,74,112.490779
93.496143,74,112.548379
93.005533,77,112.612644
93.507056,74,112.668763
93.387739,73,112.732128
93.287061,72,112.789541
93.237205,73,112.849886
93.126078,76,112.91589
93.208268,74,112.980924
93.121609,74,113.051712
93.598449,75,113.117579
92.92182,75,113.200728
93.504767,75,113.267303
93.495088,72,113.329353
93.189588,73,113.387103
93.40787,73,113.449611
93.917766,72,114.665751
93.369949,74,114.738933
93.403269,72,114.807317
93.212298,71,114.874202
93.468615,74,114.940376
93.567981,77,115.006167
93.518847,71,115.0736
93.614389,73,115.13415
93.533605,72,115.197513
93.538067,72,115.267831
93.43906,72,115.325217
93.823698,73,115.388425
86.956617,156,115.520486
93.438904,74,115.584997
93.439859,73,115.64299
93.987906,72,115.72396
93.600867,71,115.795034
93.401951,72,115.857522
93.182833,72,115.924935
93.475879,79,115.997019
93.184658,75,116.05953
93.438386,73,116.124
93.602281,72,116.185456
93.182109,74,116.245672
93.389773,72,116.306324
93.307807,73,116.36336
93.640087,74,116.426159
93.254826,74,117.636047
93.496943,72,117.706276
93.21848,75,117.780245
93.291711,73,117.850061
93.277612,73,117.913453
93.514822,72,117.981146
93.271846,73,118.047704
93.531794,72,118.112966
93.109457,73,118.181507
93.428016,72,118.245738
93.866676,76,118.317641
93.363516,73,118.386737
93.295729,72,118.453884
94.00354,71,118.516247
93.851627,72,118.586541
93.472754,72,118.654275
93.384472,71,118.718963
93.381445,72,118.785886
93.417134,72,118.849826
93.393977,73,118.911278
93.530182,74,118.978063
93.586386,75,119.04357
93.414606,73,119.110766
93.645211,77,119.177391
93.438013,72,119.23645
93.31889,73,119.302269
93.368425,72,119.379692
93.427131,74,119.444947
93.720617,71,121.014591
93.497513,72,121.100649
93.27683,72,121.17755
93.639981,70,121.254358
93.833176,71,121.325873
93.475629,72,121.394956
93.647988,70,121.473848
93.739165,76,121.565436
93.61622,71,121.660345
93.504785,74,121.737861
93.586912,74,121.817359
93.462606,71,121.896654
93.718027,71,121.975086
93.462911,73,122.052096
93.430843,71,122.122011
93.153493,74,122.196978
93.480913,72,122.266691
93.292415,72,122.335638
93.278636,71,122.407835
93.391884,73,122.474883
93.664438,69,122.532152
93.417724,72,122.600354
93.601505,72,122.667578
93.186735,72,122.733694
93.589119,70,122.800863
93.43367,72,122.868342
93.570508,72,122.934412
93.367848,71,122.998384
93.632033,71,123.058354
93.160525,73,124.341958
93.271897,73,124.413393
93.577688,72,124.487778
93.422165,72,124.566032
93.786024,72,124.644974
93.86185,76,124.722396
93.350752,74,124.797132
93.327821,73,124.875731
93.755639,73,124.94994
93.683474,71,125.016357
93.268167,72,125.084252
93.489136,72,125.149254
93.399068,71,125.207248
93.462752,72,125.270857
93.530277,72,125.331729
93.300479,73,125.396545
93.347267,72,125.458737
93.244601,71,125.518594
93.486649,72,125.584342
93.306606,72,125.648015
93.515971,70,125.704717
93.245175,72,125.767254
93.420294,70,125.826357
93.441224,72,125.889408
93.346867,74,125.952404
93.399104,71,126.010711
93.552822,72,126.073179
94.049517,72,126.131582
93.363109,72,127.560552
93.128788,74,127.649939
93.326973,72,127.729539
93.422377,74,127.801051
93.395768,73,127.871599
93.572425,72,127.940643
93.336757,73,128.004691
93.746013,72,128.069517
93.590971,73,128.138907
93.504725,71,128.198725
93.503206,73,128.266895
93.611928,71,128.328719
93.900733,73,128.391154
93.910933,74,128.455075
93.627595,71,128.513624
93.819475,75,128.579117
93.577979,71,128.63715
93.877827,73,128.696223
93.52624,71,128.759013
94.004381,73,128.822691
93.254839,76,128.901698
93.327402,72,128.968614
93.333048,72,129.027302
93.847279,70,129.087775
93.390668,71,129.152041
93.625837,70,129.211552
93.591416,72,129.274547
93.474589,74,129.33444
