#{"t_start": 1707256473.78481, "env_id": "MountainCarContinuous-v0"}
r,l,t
92.371235,107,135.800319
92.395082,105,135.914521
94.515162,75,135.991593
94.171804,77,136.068103
94.356806,74,136.141246
94.476758,78,136.22493
94.393377,75,136.305922
92.272938,109,136.417545
92.421965,106,136.532274
94.491547,78,136.618209
94.151078,75,136.700143
94.518993,87,136.793267
94.159694,77,136.875355
94.569038,72,136.947562
94.215142,79,137.977957
94.645581,76,138.069023
94.539068,76,138.153711
94.390881,75,138.233736
94.801447,79,138.314643
94.447494,75,138.389801
93.281984,114,138.499533
94.149593,80,138.574213
94.592926,75,138.646181
90.04853,155,138.790838
90.549044,153,138.941307
94.406511,77,139.013088
94.937085,78,139.081945
94.905864,77,139.151557
90.878357,148,139.284252
94.445217,76,139.351341
94.76126,77,139.421982
94.006611,79,139.490308
94.648985,77,139.558635
92.7508,112,139.656814
93.038048,111,139.758324
94.497662,80,139.829832
94.603136,72,140.71853
94.948295,76,140.801205
94.73569,77,140.881034
94.221588,74,140.960948
92.004221,113,141.071126
94.168713,75,141.144682
94.460735,74,141.21928
94.33598,77,141.296762
94.749752,73,141.37069
92.671412,109,141.480844
94.742199,73,141.552829
94.857161,76,141.628711
94.867934,76,141.705368
94.152817,77,141.780769
93.821051,93,141.870102
93.836249,83,141.954381
94.107725,74,142.026693
94.483371,74,142.098369
94.858092,80,142.174378
94.465699,74,142.243835
89.6696,143,142.379238
90.076886,159,142.526148
94.276843,73,142.594271
94.952915,74,142.662412
94.475206,74,143.7502
94.443752,74,143.854578
94.219891,76,143.966732
94.604993,76,144.07031
94.507706,73,144.168345
94.355128,73,144.260042
94.053375,80,144.35936
94.269878,77,144.475046
94.046255,76,144.573273
94.500159,77,144.666765
93.985944,79,144.763434
94.379755,77,144.853257
94.522585,76,144.939966
94.544866,75,145.023067
94.007628,76,145.105775
94.698636,76,145.188116
94.301145,78,145.270409
94.390204,83,145.357889
93.920995,78,145.438115
94.302775,74,145.517465
94.078103,80,145.601931
94.385056,77,145.684349
93.167795,112,145.802356
94.172828,80,145.887696
94.478489,77,145.969278
89.30807,155,147.191244
94.477103,79,147.288044
89.169864,178,147.499804
91.005787,145,147.660978
93.764774,82,147.750699
94.070436,83,147.845007
94.75812,80,147.938517
94.810899,78,148.031723
94.428756,84,148.127348
90.181287,155,148.300311
94.30016,76,148.389532
92.76218,113,148.52126
92.639633,119,148.655741
94.502517,76,148.743556
94.508447,88,148.846488
92.91102,107,148.976101
94.78921,78,149.07847
89.597108,171,149.273459
94.561767,74,149.354313
94.521057,74,149.446407
94.582863,77,149.533154
93.878065,83,150.642517
89.9901,169,150.857779
94.514104,89,150.963138
93.171268,116,151.136618
94.330473,78,151.235099
89.801342,166,151.4303
94.685725,76,151.515768
94.607195,75,151.59877
94.662478,79,151.683284
94.19384,78,151.771756
94.578478,74,151.853528
94.016306,80,151.94154
93.70953,106,152.068781
91.501111,144,152.236518
94.590361,76,152.321452
94.388033,74,152.400741
94.72141,76,152.483313
93.662255,84,152.572844
92.798323,106,152.685791
88.84424,173,152.886757
94.68055,74,154.596264
94.340192,75,154.693494
94.566254,77,154.790544
89.676456,166,154.985777
94.683522,78,155.079607
90.462254,157,155.262659
92.635363,115,155.393359
94.705202,76,155.493731
94.791303,78,155.58959
94.853009,76,155.675238
94.035062,83,155.772187
93.167994,108,155.891325
94.14136,82,155.981496
94.539687,75,156.062789
91.111307,155,156.231963
94.14348,79,156.31781
94.377323,79,156.400732
94.81565,75,156.486433
94.648307,86,156.583302
94.314904,80,156.671701
94.452115,80,156.75851
94.180913,77,156.844097
